"1",101,97.5034401228573
"2",2,0.781422225157149
"3",110,113.943454883964
"4",105,112.485672148613
"6",35,27.4857988774436
"7",1,0.829306861642638
"8",5,6.71678078850131
"10",2,2.45831973692106
"16",3,7.14958137815547
"17",1,1.98607623527172
"22",7,17.0407983248041
"23",10,12.6873658907976
"26",16,6.33970429541443
"27",159,161.016198045464
"28",1,1.62149550829575
"29",3,4.27649561944222
"31",26,21.498716873571
"32",5,6.88198410626713
"33",1,4.77741137776377
"35",6,4.10365426556844
"36",2,1.65843410239478
"37",9,2.77121216091219
"40",4,3.37383142365594
"42",40,29.8766335524527
"43",11,8.84801629446321
"57",0,0.0352888892742158
"58",0,1.50112734768049
"59",0,0.567968223841671
"62",0,1.33991370405699
"83",0,0.0472033985218977
"86",0,0.287248216063141
"92",0,0.0203286388425396
"93",0,0.344237374350319
"94",0,1.46371034855766
"105",0,0.240116983940371
"106",0,0.236536243194469
"120",0,0.0440439196795512
"123",0,0.187686078064463
"124",0,0.0763613452158649
"136",0,0.0121145396158161
"144",0,0.145398855296499
"147",0,0.000707587009115625
"148",0,0.00760815495687727
"149",0,0.0163319863808005
"151",0,0.00521276257602667
"157",0,0.202944565263033
"160",0,0.00220520386200258
"166",0,0.00109605167047561
"167",0,0.0244171532333234
"182",0,0.00615126632441985
"185",0,0.009239222505987
"187",0,0.000958909831412268
"188",0,0.0107292274748426
"191",0,0.00132875288321222
"192",0,0.00699852368571153
"204",0,0.00295695156988655
"205",0,0.00289767386066358
"214",0,0.00424970607741967
"229",0,0.000567676384304565
"231",0,0.00274505210304593
"232",0,0.00304171293258745
"235",0,0.00157972909747894
"238",0,0.000350953756342329
"239",0,0.00106552200761574
"241",0,0.00580121684230304
"243",0,7.72063567742416e-05
"244",0,0.00111740866146976
"247",0,0.000417175481701637
"248",0,0.00131562583937717
"261",0,0.000187803753112461
"265",0,0.000361145322031832
"267",0,0.000108308131852669
"276",0,0.000545478987193605
"277",0,0.000163890129998167
"284",0,0.001075481134593
"292",0,0.000860325484896719
"294",0,0.000384486624505994
"305",0,0.000684823660542753
"310",0,0.000544777551343285
"311",0,0.00259191786881242
"312",0,0.000815864971941632
"317",0,0.000206839252964986
"318",0,0.000162226096997595
"319",0,4.78906467994378e-05
"320",0,0.000164347742341292
"324",0,0.000412725933424739
"325",0,0.000179950711906859
"327",0,0.000848259157605217
"328",0,0.000650237363166802
"329",0,6.33253408088766e-05
"334",0,0.000475788741829262
"336",0,0.000218994964469001
"337",0,7.14497334079544e-05
"339",0,0.000177649621992094
"352",0,2.62806308034766e-05
"354",0,0.000231720931219528
"355",0,0.00168624084237374
"361",0,0.000171069119358931
"368",0,9.04830395242512e-05
"375",0,7.08822890457318e-06
"381",0,2.32761138891077e-05
"382",0,8.01306778752605e-05
"385",0,2.91775391373854e-05
"386",0,5.42081361686047e-06
"393",0,1.30431425859672e-05
"395",0,1.26553806146236e-05
"403",0,2.77471650299964e-05
"405",0,1.09340431394827e-05
"406",0,2.56082589858861e-05
"409",0,2.29797118472303e-05
"410",0,1.5332865791159e-05
"412",0,5.78650670409235e-06
"413",0,5.37731503657448e-06
"415",0,6.34421655850459e-06
"416",0,1.89092788805786e-05
"418",0,3.28410424497054e-05
"419",0,8.90038949742556e-05
"431",0,8.76151954193712e-05
"437",0,3.26133022044626e-05
"446",0,2.93308844012923e-06
"450",0,9.31440633685718e-06
"453",0,1.96144351352144e-05
"486",0,8.87499739912333e-07
"495",0,9.07353969353376e-08
"496",0,3.68008588538883e-07
"500",0,9.51417512917457e-08
"506",0,2.91764751390852e-07
"514",0,1.40494633126068e-07
"519",0,5.1737146119005e-08
"521",0,7.27789817267939e-08
"522",0,8.17584646947102e-08
"528",0,4.99232037449168e-09
"531",0,4.34162695378338e-08
"532",0,9.35028786945525e-08
"534",0,1.02159734023251e-07
"537",0,5.92357626053566e-08
"542",0,1.67385620920392e-08
"543",0,3.4039866392414e-07
"545",0,6.98291812674041e-08
"552",0,2.6967115786561e-07
"557",0,7.61025363543004e-08
"560",0,7.24899045272327e-09
"564",0,6.1015641449993e-08
"565",0,4.60748753543282e-08
"574",0,2.40279252191003e-07
"579",0,1.46431412795895e-09
"586",0,2.50432215202333e-08
"592",0,5.4850425644857e-09
"593",0,6.97609907601076e-09
"594",0,1.44652935172056e-08
"595",0,2.3002722310987e-08
"603",0,1.12796766961028e-07
"606",0,3.53596597057727e-08
"621",0,9.38022920462352e-09
"622",0,1.0707648943692e-08
"623",0,1.6819616025271e-07
"624",0,2.07312453048451e-08
"627",0,1.13681402560254e-08
"629",0,5.18847326797886e-09
"630",0,2.77936784537081e-09
"634",0,2.99133515987865e-09
"637",0,2.19862898053917e-09
"640",0,2.84586219134256e-08
"641",0,2.47298684129444e-08
"642",0,1.18095301515277e-08
"646",0,3.42873064267396e-08
"647",0,1.3938735431832e-08
"651",0,5.89757073513811e-09
"653",0,5.4181173289608e-09
"655",0,3.41895713586177e-09
"658",0,1.29758992259164e-09
"661",0,1.05622051093528e-08
"664",0,2.55680074167678e-08
"667",0,1.76922827583762e-08
"674",0,2.11438402083672e-09
"676",0,2.16043142404975e-09
"684",0,3.04110324272623e-08
"687",0,3.80888283427881e-08
"691",0,7.01674216285747e-09
"692",0,3.22095465720138e-09
"693",0,2.43978454113906e-09
"698",0,1.12063965467707e-09
"701",0,6.34630060799575e-09
"702",0,1.67282575107895e-09
"703",0,1.78038319189518e-09
"706",0,1.58746085838473e-09
"709",0,1.11556595479199e-09
"712",0,8.94449934707517e-10
"713",0,9.11823125886845e-09
"716",0,1.17177870611667e-09
"718",0,4.72095663884452e-10
